seqCrct,seqRT,pushed,crctKey,tt,is_switch,is_probe,sequence,subj,block,sttime,trial.type,response.type,trial,is.switch
1,0.453064,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,42,0
1,0.605105,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,43,0
1,0.324917,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,44,0
1,0.663939,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,45,0
1,0.720456,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,46,0
1,0.920017,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,47,0
1,0.420726,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,48,0
1,0.456374,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,49,0
1,0.403141,3,3,3,1,NA,3,Julia,4,2.01501E+11,cngr,correct,50,1
1,0.426824,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,51,0
1,0.411794,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,52,0
1,0.591123,3,3,2,1,NA,131,Julia,4,2.01501E+11,intf,correct,53,1
0,0.509267,2,1,2,0,NA,313,Julia,4,2.01501E+11,intf,wrong,54,0
1,0.695059,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,55,0
1,0.564176,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,56,0
1,0.746475,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,57,0
1,0.528389,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,58,0
1,0.516345,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,59,0
1,0.504768,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,60,0
1,0.382279,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,61,1
1,0.475233,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,62,0
1,0.449815,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,63,0
1,0.445273,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,64,0
1,0.770232,1,1,2,1,NA,221,Julia,4,2.01501E+11,intf,correct,65,1
1,0.453338,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,66,0
1,0.53775,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,67,0
0,0.803464,1,2,2,0,NA,233,Julia,4,2.01501E+11,intf,wrong,68,0
1,0.550526,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,69,0
1,0.741914,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,70,0
1,0.592066,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,71,0
1,0.843747,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,72,0
1,0.379969,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,73,1
1,0.641172,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,74,0
1,0.694438,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,75,0
1,0.551843,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,76,0
1,0.398992,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,77,0
1,0.434152,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,78,0
1,0.379554,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,79,0
1,0.614,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,80,0
1,0.519153,1,1,2,1,NA,221,Julia,4,2.01501E+11,intf,correct,81,1
1,0.619087,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,82,0
1,0.931866,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,83,0
1,0.389871,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,84,1
1,0.452136,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,85,0
1,0.430678,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,86,0
1,0.418343,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,87,0
1,0.481092,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,88,0
1,0.445847,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,89,0
1,0.425061,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,90,0
1,0.470795,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,91,0
1,0.465496,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,92,0
1,0.445565,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,93,1
1,0.418028,2,2,3,1,NA,20,Julia,4,2.01501E+11,cngr,correct,94,1
1,0.513813,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,95,0
1,0.458716,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,96,0
1,0.391059,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,97,0
1,0.374096,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,98,1
1,0.434089,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,99,0
1,0.598339,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,100,0
1,0.582372,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,101,0
1,0.527835,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,102,0
1,0.725556,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,103,0
1,0.948631,2,2,2,1,NA,112,Julia,4,2.01501E+11,intf,correct,104,1
1,0.69288,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,105,0
-1,Inf,0,2,2,0,NA,233,Julia,4,2.01501E+11,intf,noresp,106,0
1,0.52014,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,107,0
1,0.658254,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,108,0
1,0.745753,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,109,0
1,0.666174,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,110,0
1,0.416239,2,2,1,1,0,20,Julia,4,2.01501E+11,nbk,correct,111,1
1,0.421526,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,112,0
1,0.707864,2,2,2,1,NA,112,Julia,4,2.01501E+11,intf,correct,113,1
1,0.456244,2,2,1,1,0,20,Julia,4,2.01501E+11,nbk,correct,114,1
1,0.5136,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,115,0
-1,Inf,0,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,noresp,116,0
1,0.434805,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,117,0
1,0.48289,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,118,0
1,0.604994,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,119,0
1,0.355517,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,120,0
1,0.525838,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,1,0
1,0.507512,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,2,0
1,0.58446,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,3,0
1,0.800125,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,4,0
1,0.517637,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,5,0
1,0.528968,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,6,1
1,0.46718,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,7,0
1,0.450936,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,8,0
1,0.539211,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,9,0
1,0.595649,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,10,0
1,0.594182,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,11,0
1,0.342389,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,12,1
1,0.623717,2,2,2,1,NA,112,Julia,4,2.01501E+11,intf,correct,13,1
1,0.308179,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,14,1
1,0.405716,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,15,0
1,0.908649,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,16,0
1,0.278809,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,17,0
1,0.473683,1,1,2,1,NA,313,Julia,4,2.01501E+11,intf,correct,18,1
1,0.575985,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,19,0
1,0.600219,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,20,0
1,0.645971,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,21,0
0,0.720829,2,3,2,0,NA,131,Julia,4,2.01501E+11,intf,wrong,22,0
1,0.358217,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,23,1
1,0.438122,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,24,0
-1,Inf,0,3,2,1,NA,322,Julia,4,2.01501E+11,intf,noresp,25,1
1,0.516054,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,26,0
1,0.496388,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,27,0
1,0.60268,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,28,1
1,0.380541,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,29,0
1,0.392521,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,30,0
1,0.371996,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,31,0
1,0.498627,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,32,0
1,0.349227,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,33,0
1,0.475312,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,34,0
1,0.472641,3,3,3,1,NA,3,Julia,4,2.01501E+11,cngr,correct,35,1
1,0.375985,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,36,0
1,0.658992,3,3,2,1,NA,131,Julia,4,2.01501E+11,intf,correct,37,1
1,0.578577,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,38,0
1,0.649371,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,39,0
1,0.606107,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,40,0
1,0.818995,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,41,0
-1,Inf,0,3,2,0,NA,322,Julia,4,2.01501E+11,intf,noresp,42,0
1,0.807522,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,43,0
1,0.749533,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,44,0
1,0.582273,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,45,0
1,0.778157,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,46,0
1,0.857565,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,47,0
1,0.646468,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,48,0
1,0.658351,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,49,0
1,0.606275,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,50,0
1,0.554225,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,51,0
-1,Inf,0,2,2,0,NA,233,Julia,4,2.01501E+11,intf,noresp,52,0
1,0.555835,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,53,0
1,0.629085,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,54,0
1,0.446874,2,2,3,1,NA,20,Julia,4,2.01501E+11,cngr,correct,55,1
1,0.433822,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,56,0
1,0.452648,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,57,0
-1,Inf,0,3,2,1,NA,131,Julia,4,2.01501E+11,intf,noresp,58,1
1,0.384284,2,2,3,1,NA,20,Julia,4,2.01501E+11,cngr,correct,59,1
1,0.411552,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,60,0
1,0.374239,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,61,0
1,0.347976,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,62,0
1,0.42239,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,63,0
1,0.789414,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,64,1
1,0.418166,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,65,0
1,0.864534,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,66,0
1,0.574017,2,2,3,1,NA,20,Julia,4,2.01501E+11,cngr,correct,67,1
1,0.64185,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,68,0
1,0.50963,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,69,0
1,0.537782,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,70,0
1,0.505709,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,71,0
1,0.546464,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,72,0
1,0.478851,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,73,0
1,0.752384,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,74,0
-1,Inf,0,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,noresp,75,0
1,0.408079,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,76,0
-1,Inf,0,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,noresp,77,0
1,0.579961,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,78,0
1,0.614508,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,79,0
-1,Inf,0,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,noresp,80,0
1,0.94827,3,3,2,1,NA,131,Julia,4,2.01501E+11,intf,correct,81,1
1,0.414152,3,3,3,1,NA,3,Julia,4,2.01501E+11,cngr,correct,82,1
1,0.379524,2,2,1,1,0,20,Julia,4,2.01501E+11,nbk,correct,83,1
1,0.361052,3,3,3,1,NA,3,Julia,4,2.01501E+11,cngr,correct,84,1
1,0.413638,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,85,0
1,0.504176,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,86,0
1,0.46416,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,87,0
1,0.582213,2,2,1,1,0,20,Julia,4,2.01501E+11,nbk,correct,88,1
1,0.548205,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,89,0
0,0.669222,3,1,2,1,NA,221,Julia,4,2.01501E+11,intf,wrong,90,1
1,0.574608,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,91,0
1,0.94007,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,92,0
-1,Inf,0,2,2,0,NA,112,Julia,4,2.01501E+11,intf,noresp,93,0
1,0.622561,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,94,0
1,0.594701,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,95,0
1,0.545118,3,3,3,1,NA,3,Julia,4,2.01501E+11,cngr,correct,96,1
1,0.588998,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,97,0
1,0.439975,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,98,0
1,0.398461,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,99,0
1,0.543045,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,100,0
1,0.513198,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,101,0
1,0.555141,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,102,0
1,0.448386,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,103,0
1,0.45485,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,104,0
-1,Inf,0,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,noresp,105,0
1,0.471537,2,2,1,1,0,20,Julia,4,2.01501E+11,nbk,correct,106,1
1,0.667964,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,107,0
1,0.336473,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,108,0
-1,Inf,0,3,1,0,0,3,Julia,4,2.01501E+11,nbk,noresp,109,0
-1,Inf,0,1,1,0,0,100,Julia,4,2.01501E+11,nbk,noresp,110,0
0,0.950627,2,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,wrong,111,0
1,0.377134,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,112,0
1,0.845341,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,113,0
1,0.610193,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,114,0
1,0.493229,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,115,0
1,0.597243,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,116,0
1,0.539276,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,117,0
1,0.516153,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,118,0
1,0.874294,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,119,0
1,0.560455,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,120,0
1,0.351164,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,1,0
1,0.483283,2,2,1,1,0,20,Julia,4,2.01501E+11,nbk,correct,2,1
1,0.862468,2,2,2,1,NA,233,Julia,4,2.01501E+11,intf,correct,3,1
1,0.845677,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,4,0
1,0.416564,3,3,3,1,NA,3,Julia,4,2.01501E+11,cngr,correct,5,1
1,0.55807,1,1,2,1,NA,313,Julia,4,2.01501E+11,intf,correct,6,1
1,0.629854,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,7,0
1,0.643551,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,8,0
1,0.516139,3,3,3,1,NA,3,Julia,4,2.01501E+11,cngr,correct,9,1
1,0.395341,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,10,0
1,0.369687,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,11,0
1,0.345138,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,12,0
1,0.456066,1,1,2,1,NA,221,Julia,4,2.01501E+11,intf,correct,13,1
1,0.776413,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,14,0
1,0.555695,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,15,0
1,0.546893,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,16,0
1,0.611278,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,17,0
1,0.595925,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,18,0
1,0.664123,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,19,0
1,0.568515,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,20,0
1,0.690529,3,3,2,0,NA,131,Julia,4,2.01501E+11,intf,correct,21,0
1,0.623847,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,22,0
1,0.50658,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,23,0
1,0.651228,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,24,0
1,0.553668,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,25,0
1,0.724795,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,26,0
1,0.706061,2,2,1,1,0,20,Julia,4,2.01501E+11,nbk,correct,27,1
1,0.622389,2,2,2,1,NA,233,Julia,4,2.01501E+11,intf,correct,28,1
1,0.75606,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,29,0
-1,Inf,0,2,2,0,NA,233,Julia,4,2.01501E+11,intf,noresp,30,0
1,0.653309,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,31,0
1,0.455321,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,32,1
1,0.506328,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,33,0
1,0.375239,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,34,0
1,0.487132,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,35,0
1,0.589693,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,36,0
1,0.834908,3,3,2,1,NA,322,Julia,4,2.01501E+11,intf,correct,37,1
-1,Inf,0,3,2,0,NA,131,Julia,4,2.01501E+11,intf,noresp,38,0
1,0.660103,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,39,0
1,0.585569,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,40,0
0,0.953627,3,2,2,0,NA,112,Julia,4,2.01501E+11,intf,wrong,41,0
-1,Inf,0,2,2,0,NA,233,Julia,4,2.01501E+11,intf,noresp,42,0
1,0.48337,2,2,2,0,NA,233,Julia,4,2.01501E+11,intf,correct,43,0
1,0.534876,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,44,0
1,0.579581,1,1,2,0,NA,313,Julia,4,2.01501E+11,intf,correct,45,0
1,0.522907,3,3,1,1,0,3,Julia,4,2.01501E+11,nbk,correct,46,1
-1,Inf,0,1,1,0,0,100,Julia,4,2.01501E+11,nbk,noresp,47,0
1,0.413721,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,48,0
-1,Inf,0,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,noresp,49,0
-1,Inf,0,1,1,0,0,100,Julia,4,2.01501E+11,nbk,noresp,50,0
1,0.544172,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,51,0
1,0.662449,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,52,0
-1,Inf,0,3,1,0,0,3,Julia,4,2.01501E+11,nbk,noresp,53,0
-1,Inf,0,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,noresp,54,0
1,0.305766,3,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,55,0
1,0.416257,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,56,0
1,0.596825,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,57,0
1,0.871283,1,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,58,0
-1,Inf,0,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,noresp,59,0
-1,Inf,0,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,noresp,60,1
1,0.655045,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,61,0
1,0.487833,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,62,0
-1,Inf,0,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,noresp,63,0
1,0.369765,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,64,0
1,0.457356,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,65,0
1,0.40629,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,66,0
1,0.591216,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,67,0
1,0.945912,3,3,2,1,NA,131,Julia,4,2.01501E+11,intf,correct,68,1
1,0.612343,3,3,2,0,NA,322,Julia,4,2.01501E+11,intf,correct,69,0
1,0.954647,1,1,2,0,NA,221,Julia,4,2.01501E+11,intf,correct,70,0
-1,Inf,0,3,2,0,NA,131,Julia,4,2.01501E+11,intf,noresp,71,0
1,0.721539,2,2,2,0,NA,112,Julia,4,2.01501E+11,intf,correct,72,0
-1,Inf,0,3,2,0,NA,131,Julia,4,2.01501E+11,intf,noresp,73,0
-1,Inf,0,2,1,1,0,20,Julia,4,2.01501E+11,nbk,noresp,74,1
1,0.537798,1,1,1,0,0,100,Julia,4,2.01501E+11,nbk,correct,75,0
1,0.624023,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,76,0
-1,Inf,0,1,1,0,1,XXX,Julia,4,2.01501E+11,nbk,noresp,77,0
1,0.675146,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,78,0
-1,Inf,0,2,1,0,0,20,Julia,4,2.01501E+11,nbk,noresp,79,0
1,0.397302,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,80,0
1,0.284241,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,81,0
1,0.257902,2,2,1,0,1,XXX,Julia,4,2.01501E+11,nbk,correct,82,0
1,0.38211,1,1,3,1,NA,100,Julia,4,2.01501E+11,cngr,correct,83,1
1,0.61014,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,84,0
1,0.814295,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,85,0
1,0.387567,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,86,0
1,0.403336,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,87,1
1,0.339275,2,2,1,0,0,20,Julia,4,2.01501E+11,nbk,correct,88,0
0,0.630555,1,2,2,1,NA,233,Julia,4,2.01501E+11,intf,wrong,89,1
1,0.457877,3,3,3,1,NA,3,Julia,4,2.01501E+11,cngr,correct,90,1
1,0.417054,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,91,0
-1,Inf,0,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,noresp,92,0
1,0.389668,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,93,0
1,0.351981,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,94,0
1,0.410967,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,95,0
1,0.75146,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,96,0
1,0.814532,1,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,correct,97,0
1,0.442349,1,1,1,1,0,100,Julia,4,2.01501E+11,nbk,correct,98,1
1,0.896488,2,2,2,1,NA,233,Julia,4,2.01501E+11,intf,correct,99,1
1,0.438057,3,3,1,1,0,3,Julia,4,2.01501E+11,nbk,correct,100,1
1,0.437147,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,101,0
1,0.62058,3,3,1,0,0,3,Julia,4,2.01501E+11,nbk,correct,102,0
-1,Inf,0,3,1,0,1,XXX,Julia,4,2.01501E+11,nbk,noresp,103,0
1,0.391218,2,2,3,1,NA,20,Julia,4,2.01501E+11,cngr,correct,104,1
1,0.410682,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,105,0
1,0.374863,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,106,0
1,0.593197,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,107,0
-1,Inf,0,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,noresp,108,0
1,0.389525,3,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,correct,109,0
-1,Inf,0,3,3,0,NA,3,Julia,4,2.01501E+11,cngr,noresp,110,0
1,0.369023,2,2,3,0,NA,20,Julia,4,2.01501E+11,cngr,correct,111,0
-1,Inf,0,1,3,0,NA,100,Julia,4,2.01501E+11,cngr,noresp,112,0
-1,Inf,0,3,1,1,0,3,Julia,4,2.01501E+11,nbk,noresp,113,1
