"seqCrct","seqRT","pushed","crctKey","tt","is_switch","is_probe","sequence","trialno","rsponset","subj","block","sttime","trial.type","response.type","trial"
1,0.804883,3,3,2,0,NA,"113",17,1302092.480929,"11262","2","201509021615","intf","correct",17
1,0.737838,3,3,2,0,NA,"322",18,1302094.777783,"11262","2","201509021615","intf","correct",18
1,0.671649,1,1,2,0,NA,"313",19,1302097.074616,"11262","2","201509021615","intf","correct",19
1,0.82031,2,2,2,0,NA,"112",20,1302099.371442,"11262","2","201509021615","intf","correct",20
1,0.999935,2,2,2,0,NA,"233",21,1302101.668296,"11262","2","201509021615","intf","correct",21
1,0.718113,2,2,2,0,NA,"112",22,1302103.981902,"11262","2","201509021615","intf","correct",22
1,0.558698,3,3,2,0,NA,"131",23,1302106.278757,"11262","2","201509021615","intf","correct",23
1,0.862255,2,2,2,0,NA,"233",24,1302108.575589,"11262","2","201509021615","intf","correct",24
1,0.54845,2,2,2,0,NA,"233",25,1302110.872416,"11262","2","201509021615","intf","correct",25
1,0.882895,2,2,2,0,NA,"121",26,1302113.169267,"11262","2","201509021615","intf","correct",26
1,0.86123,2,2,2,0,NA,"233",27,1302115.482874,"11262","2","201509021615","intf","correct",27
1,0.608342,1,1,2,0,NA,"313",28,1302117.77972,"11262","2","201509021615","intf","correct",28
1,1.004809,1,1,2,0,NA,"221",29,1302120.07656,"11262","2","201509021615","intf","correct",29
1,0.536668,1,1,2,0,NA,"313",30,1302122.373412,"11262","2","201509021615","intf","correct",30
1,0.624288,2,2,2,0,NA,"233",31,1302124.670238,"11262","2","201509021615","intf","correct",31
1,0.540968,1,1,2,0,NA,"313",32,1302126.983862,"11262","2","201509021615","intf","correct",32
1,0.597714,1,1,2,0,NA,"221",33,1302129.280697,"11262","2","201509021615","intf","correct",33
1,0.561383,3,3,2,0,NA,"322",34,1302131.57753,"11262","2","201509021615","intf","correct",34
1,1.173236,2,2,2,0,NA,"112",35,1302133.874381,"11262","2","201509021615","intf","correct",35
1,0.392569,3,3,3,0,NA,"3",1,1302610.997073,"11262","3","201509021624","cngr","correct",1
1,0.4257,2,2,3,0,NA,"20",2,1302613.008907,"11262","3","201509021624","cngr","correct",2
1,0.414423,2,2,3,0,NA,"20",3,1302615.003983,"11262","3","201509021624","cngr","correct",3
1,0.403104,2,2,3,0,NA,"20",4,1302616.999035,"11262","3","201509021624","cngr","correct",4
1,0.405247,3,3,3,0,NA,"3",5,1302619.010884,"11262","3","201509021624","cngr","correct",5
1,0.394485,2,2,3,0,NA,"20",6,1302621.005943,"11262","3","201509021624","cngr","correct",6
1,0.43122,2,2,3,0,NA,"20",7,1302623.000995,"11262","3","201509021624","cngr","correct",7
1,0.403137,1,1,3,0,NA,"100",8,1302625.012848,"11262","3","201509021624","cngr","correct",8
1,0.514968,1,1,3,0,NA,"100",9,1302627.007906,"11262","3","201509021624","cngr","correct",9
1,0.379657,3,3,3,0,NA,"3",10,1302629.002986,"11262","3","201509021624","cngr","correct",10
1,0.491336,3,3,3,0,NA,"3",11,1302630.998042,"11262","3","201509021624","cngr","correct",11
1,0.432351,1,1,3,0,NA,"100",12,1302633.009871,"11262","3","201509021624","cngr","correct",12
1,0.35921,3,3,3,0,NA,"3",13,1302635.004938,"11262","3","201509021624","cngr","correct",13
1,0.409219,2,2,3,0,NA,"20",14,1302637.000003,"11262","3","201509021624","cngr","correct",14
1,0.411685,2,2,3,0,NA,"20",15,1302639.011837,"11262","3","201509021624","cngr","correct",15
1,0.369414,2,2,3,0,NA,"20",16,1302641.006906,"11262","3","201509021624","cngr","correct",16
1,0.35844,1,1,3,0,NA,"100",17,1302643.001969,"11262","3","201509021624","cngr","correct",17
1,0.408478,2,2,3,0,NA,"20",18,1302644.997029,"11262","3","201509021624","cngr","correct",18
1,0.380348,1,1,3,0,NA,"100",19,1302647.008869,"11262","3","201509021624","cngr","correct",19
1,0.368857,2,2,3,0,NA,"20",20,1302649.003948,"11262","3","201509021624","cngr","correct",20
1,0.418781,1,1,3,0,NA,"100",21,1302650.998997,"11262","3","201509021624","cngr","correct",21
1,0.421372,3,3,3,0,NA,"3",22,1302653.010835,"11262","3","201509021624","cngr","correct",22
1,0.348558,1,1,3,0,NA,"100",23,1302655.005909,"11262","3","201509021624","cngr","correct",23
1,0.398392,3,3,3,0,NA,"3",24,1302657.000959,"11262","3","201509021624","cngr","correct",24
1,0.33951,1,1,3,0,NA,"100",25,1302659.01281,"11262","3","201509021624","cngr","correct",25
1,0.358602,3,3,3,0,NA,"3",26,1302661.007867,"11262","3","201509021624","cngr","correct",26
1,0.395913,2,2,3,0,NA,"20",27,1302663.002948,"11262","3","201509021624","cngr","correct",27
1,0.414941,3,3,3,0,NA,"3",28,1302664.997995,"11262","3","201509021624","cngr","correct",28
1,0.386795,2,2,3,0,NA,"20",29,1302667.00983,"11262","3","201509021624","cngr","correct",29
1,0.344369,3,3,3,0,NA,"3",30,1302669.004908,"11262","3","201509021624","cngr","correct",30
1,0.385095,1,1,3,0,NA,"100",31,1302670.999957,"11262","3","201509021624","cngr","correct",31
1,0.449468,1,1,3,0,NA,"100",32,1302673.01181,"11262","3","201509021624","cngr","correct",32
1,0.345519,3,3,3,0,NA,"3",33,1302675.006868,"11262","3","201509021624","cngr","correct",33
1,0.364719,1,1,3,0,NA,"100",34,1302677.001929,"11262","3","201509021624","cngr","correct",34
1,0.41545,1,1,3,0,NA,"100",35,1302678.996997,"11262","3","201509021624","cngr","correct",35
1,0.595791,2,2,1,0,0,"020",1,1301899.563025,"11262","4","201509021612","nbk","correct",1
1,0.482161,3,3,1,0,0,"003",2,1301902.061039,"11262","4","201509021612","nbk","correct",2
1,0.553137,1,1,1,0,0,"100",3,1301904.55906,"11262","4","201509021612","nbk","correct",3
1,0.96376,2,2,3,1,NA,"020",4,1301907.057095,"11262","4","201509021612","cngr","correct",4
1,0.519169,1,1,3,0,NA,"100",5,1301909.052148,"11262","4","201509021612","cngr","correct",5
1,0.366893,3,3,3,0,NA,"003",6,1301911.063998,"11262","4","201509021612","cngr","correct",6
1,0.38614,1,1,3,0,NA,"100",7,1301913.059059,"11262","4","201509021612","cngr","correct",7
1,0.43513,3,3,1,1,0,"003",8,1301915.054103,"11262","4","201509021612","nbk","correct",8
1,0.444925,2,2,1,0,0,"020",9,1301917.552127,"11262","4","201509021612","nbk","correct",9
1,0.701958,3,3,1,0,1,"XXX",10,1301920.050152,"11262","4","201509021612","nbk","correct",10
1,0.571153,1,1,1,0,0,"100",11,1301922.564969,"11262","4","201509021612","nbk","correct",11
1,0.45738,3,3,1,0,0,"003",12,1301925.062995,"11262","4","201509021612","nbk","correct",12
1,1.300573,1,1,1,0,1,"XXX",13,1301927.561002,"11262","4","201509021612","nbk","correct",13
1,0.476919,2,2,1,0,0,"020",14,1301930.059029,"11262","4","201509021612","nbk","correct",14
1,0.454941,1,1,1,0,0,"100",15,1301932.557056,"11262","4","201509021612","nbk","correct",15
1,0.372264,1,1,3,1,NA,"100",16,1301935.055091,"11262","4","201509021612","cngr","correct",16
1,0.421956,2,2,3,0,NA,"020",17,1301937.050139,"11262","4","201509021612","cngr","correct",17
1,0.423951,2,2,3,0,NA,"020",18,1301939.061992,"11262","4","201509021612","cngr","correct",18
1,0.433154,1,1,3,0,NA,"100",19,1301941.057057,"11262","4","201509021612","cngr","correct",19
1,0.482866,3,3,3,0,NA,"003",20,1301943.0521,"11262","4","201509021612","cngr","correct",20
1,1.101579,2,2,2,1,NA,"112",21,1301945.063949,"11262","4","201509021612","intf","correct",21
1,0.972883,1,1,2,0,NA,"313",22,1301947.360781,"11262","4","201509021612","intf","correct",22
1,0.750951,1,1,2,0,NA,"313",23,1301949.657624,"11262","4","201509021612","intf","correct",23
1,0.776688,2,2,2,0,NA,"233",24,1301951.954461,"11262","4","201509021612","intf","correct",24
1,1.018319,3,3,2,0,NA,"322",25,1301954.251297,"11262","4","201509021612","intf","correct",25
1,0.440485,1,1,3,1,NA,"100",26,1301956.564922,"11262","4","201509021612","cngr","correct",26
1,0.428236,3,3,3,0,NA,"003",27,1301958.559987,"11262","4","201509021612","cngr","correct",27
1,0.447055,2,2,3,0,NA,"020",28,1301960.555058,"11262","4","201509021612","cngr","correct",28
1,0.404218,1,1,1,1,0,"100",29,1301962.550113,"11262","4","201509021612","nbk","correct",29
1,0.458426,2,2,1,0,0,"020",30,1301965.064905,"11262","4","201509021612","nbk","correct",30
1,0.468711,1,1,1,0,1,"XXX",31,1301967.562929,"11262","4","201509021612","nbk","correct",31
1,1.033634,2,2,1,0,1,"XXX",32,1301970.060953,"11262","4","201509021612","nbk","correct",32
1,0.487341,2,2,1,0,0,"020",33,1301972.558979,"11262","4","201509021612","nbk","correct",33
1,0.959956,2,2,2,1,NA,"112",34,1301975.057005,"11262","4","201509021612","intf","correct",34
1,0.725339,3,3,2,0,NA,"322",35,1301977.353844,"11262","4","201509021612","intf","correct",35
1,0.874972,1,1,2,0,NA,"313",36,1301979.650688,"11262","4","201509021612","intf","correct",36
1,0.482227,3,3,1,1,0,"003",37,1301981.964309,"11262","4","201509021612","nbk","correct",37
1,0.4609,3,3,1,0,0,"003",38,1301984.462329,"11262","4","201509021612","nbk","correct",38
0,0.532243,3,1,1,0,1,"XXX",39,1301986.960358,"11262","4","201509021612","nbk","wrong",39
1,0.387958,1,1,1,0,0,"100",40,1301989.458375,"11262","4","201509021612","nbk","correct",40
1,0.76819,3,3,2,1,NA,"322",41,1301991.956398,"11262","4","201509021612","intf","correct",41
1,0.793765,2,2,2,0,NA,"112",42,1301994.253223,"11262","4","201509021612","intf","correct",42
1,0.603248,1,1,2,0,NA,"221",43,1301996.550078,"11262","4","201509021612","intf","correct",43
-1,Inf,0,1,2,0,NA,"313",44,1301998.863691,"11262","4","201509021612","intf","noresp",44
1,0.945673,2,2,2,0,NA,"112",45,1302001.160536,"11262","4","201509021612","intf","correct",45
1,0.909744,2,2,2,0,NA,"233",46,1302003.457375,"11262","4","201509021612","intf","correct",46
1,0.688112,3,3,2,0,NA,"131",47,1302005.754196,"11262","4","201509021612","intf","correct",47
1,0.929932,3,3,2,0,NA,"322",48,1302008.051052,"11262","4","201509021612","intf","correct",48
1,0.506291,3,3,3,1,NA,"003",49,1302010.364657,"11262","4","201509021612","cngr","correct",49
1,0.586721,1,1,3,0,NA,"100",50,1302012.359723,"11262","4","201509021612","cngr","correct",50
1,0.450807,2,2,3,0,NA,"020",51,1302014.354798,"11262","4","201509021612","cngr","correct",51
1,0.469581,1,1,3,0,NA,"100",52,1302016.349844,"11262","4","201509021612","cngr","correct",52
1,0.4409,3,3,3,0,NA,"003",53,1302018.361693,"11262","4","201509021612","cngr","correct",53
1,0.429077,2,2,3,0,NA,"020",54,1302020.356755,"11262","4","201509021612","cngr","correct",54
1,0.417202,2,2,3,0,NA,"020",55,1302022.351821,"11262","4","201509021612","cngr","correct",55
1,0.388059,3,3,3,0,NA,"003",56,1302024.363658,"11262","4","201509021612","cngr","correct",56
1,0.715752,3,3,2,1,NA,"131",57,1302026.358732,"11262","4","201509021612","intf","correct",57
1,0.586545,2,2,2,0,NA,"112",58,1302028.655565,"11262","4","201509021612","intf","correct",58
1,0.67458,1,1,2,0,NA,"313",59,1302030.952397,"11262","4","201509021612","intf","correct",59
1,0.977007,1,1,2,0,NA,"221",60,1302033.249245,"11262","4","201509021612","intf","correct",60
1,0.443108,2,2,1,0,0,"020",1,1302153.674158,"11262","5","201509021617","nbk","correct",1
1,0.422253,1,1,1,0,0,"100",2,1302156.172186,"11262","5","201509021617","nbk","correct",2
1,0.555507,2,2,1,0,1,"XXX",3,1302158.670205,"11262","5","201509021617","nbk","correct",3
1,0.442304,1,1,1,0,0,"100",4,1302161.168229,"11262","5","201509021617","nbk","correct",4
1,0.544557,3,3,1,0,0,"003",5,1302163.666247,"11262","5","201509021617","nbk","correct",5
1,0.832699,3,3,2,1,NA,"322",6,1302166.16427,"11262","5","201509021617","intf","correct",6
1,0.625371,1,1,2,0,NA,"313",7,1302168.477878,"11262","5","201509021617","intf","correct",7
1,0.77451,3,3,2,0,NA,"131",8,1302170.77473,"11262","5","201509021617","intf","correct",8
1,0.429486,1,1,1,1,0,"100",9,1302173.071565,"11262","5","201509021617","nbk","correct",9
1,0.470219,3,3,1,0,0,"003",10,1302175.569589,"11262","5","201509021617","nbk","correct",10
1,0.480737,3,3,1,0,0,"003",11,1302178.067606,"11262","5","201509021617","nbk","correct",11
1,0.722894,1,1,2,1,NA,"221",12,1302180.565629,"11262","5","201509021617","intf","correct",12
1,0.669939,2,2,2,0,NA,"233",13,1302182.879255,"11262","5","201509021617","intf","correct",13
1,0.541312,1,1,2,0,NA,"221",14,1302185.176085,"11262","5","201509021617","intf","correct",14
1,0.660054,2,2,2,0,NA,"233",15,1302187.472926,"11262","5","201509021617","intf","correct",15
1,0.716467,3,3,2,0,NA,"131",16,1302189.76978,"11262","5","201509021617","intf","correct",16
1,1.142773,2,2,2,0,NA,"112",17,1302192.066603,"11262","5","201509021617","intf","correct",17
1,1.230529,1,1,2,0,NA,"221",18,1302194.363436,"11262","5","201509021617","intf","correct",18
1,1.02307,1,1,2,0,NA,"313",19,1302196.677062,"11262","5","201509021617","intf","correct",19
1,0.524033,2,2,1,1,0,"020",20,1302198.973898,"11262","5","201509021617","nbk","correct",20
1,0.472379,2,2,1,0,0,"020",21,1302201.471922,"11262","5","201509021617","nbk","correct",21
1,0.499956,2,2,1,0,1,"XXX",22,1302203.969947,"11262","5","201509021617","nbk","correct",22
1,0.571737,3,3,1,0,0,"003",23,1302206.467959,"11262","5","201509021617","nbk","correct",23
1,0.488566,2,2,3,1,NA,"020",24,1302208.965999,"11262","5","201509021617","cngr","correct",24
1,0.398257,1,1,3,0,NA,"100",25,1302210.977833,"11262","5","201509021617","cngr","correct",25
1,0.448187,2,2,3,0,NA,"020",26,1302212.972897,"11262","5","201509021617","cngr","correct",26
1,0.405375,1,1,3,0,NA,"100",27,1302214.967958,"11262","5","201509021617","cngr","correct",27
1,0.393169,2,2,3,0,NA,"020",28,1302216.963016,"11262","5","201509021617","cngr","correct",28
1,0.982335,3,3,2,1,NA,"322",29,1302218.974868,"11262","5","201509021617","intf","correct",29
1,0.945722,2,2,2,0,NA,"112",30,1302221.2717,"11262","5","201509021617","intf","correct",30
1,0.570011,3,3,2,0,NA,"322",31,1302223.568556,"11262","5","201509021617","intf","correct",31
1,0.874046,3,3,2,0,NA,"131",32,1302225.865378,"11262","5","201509021617","intf","correct",32
1,0.697266,2,2,2,0,NA,"233",33,1302228.179003,"11262","5","201509021617","intf","correct",33
1,0.446607,1,1,3,1,NA,"100",34,1302230.475838,"11262","5","201509021617","cngr","correct",34
1,0.495443,2,2,3,0,NA,"020",35,1302232.470898,"11262","5","201509021617","cngr","correct",35
1,0.452353,3,3,3,0,NA,"003",36,1302234.465964,"11262","5","201509021617","cngr","correct",36
1,0.670921,2,2,1,1,0,"020",37,1302236.477798,"11262","5","201509021617","nbk","correct",37
1,0.402677,1,1,1,0,0,"100",38,1302238.975836,"11262","5","201509021617","nbk","correct",38
0,0.629121,2,3,1,0,1,"XXX",39,1302241.47386,"11262","5","201509021617","nbk","wrong",39
1,0.94769,1,1,1,0,1,"XXX",40,1302243.971886,"11262","5","201509021617","nbk","correct",40
1,0.493918,3,3,1,0,0,"003",41,1302246.469905,"11262","5","201509021617","nbk","correct",41
1,0.411786,2,2,1,0,0,"020",42,1302248.967919,"11262","5","201509021617","nbk","correct",42
0,1.347198,2,3,1,0,1,"XXX",43,1302251.465941,"11262","5","201509021617","nbk","wrong",43
1,0.482637,1,1,1,0,0,"100",44,1302253.963964,"11262","5","201509021617","nbk","correct",44
1,0.445782,1,1,3,1,NA,"100",45,1302256.478776,"11262","5","201509021617","cngr","correct",45
1,0.433027,3,3,3,0,NA,"003",46,1302258.473841,"11262","5","201509021617","cngr","correct",46
1,0.390329,2,2,3,0,NA,"020",47,1302260.468895,"11262","5","201509021617","cngr","correct",47
1,0.379228,1,1,3,0,NA,"100",48,1302262.46396,"11262","5","201509021617","cngr","correct",48
1,1.077449,2,2,2,1,NA,"112",49,1302264.475792,"11262","5","201509021617","intf","correct",49
1,0.918089,1,1,2,0,NA,"313",50,1302266.772635,"11262","5","201509021617","intf","correct",50
1,0.511757,1,1,2,0,NA,"313",51,1302269.069481,"11262","5","201509021617","intf","correct",51
1,0.691649,2,2,2,0,NA,"233",52,1302271.366318,"11262","5","201509021617","intf","correct",52
1,0.439837,3,3,3,1,NA,"003",53,1302273.663152,"11262","5","201509021617","cngr","correct",53
1,0.411396,1,1,3,0,NA,"100",54,1302275.674989,"11262","5","201509021617","cngr","correct",54
1,0.430119,3,3,3,0,NA,"003",55,1302277.670061,"11262","5","201509021617","cngr","correct",55
1,0.418379,1,1,3,0,NA,"100",56,1302279.665108,"11262","5","201509021617","cngr","correct",56
1,0.389667,2,2,3,0,NA,"020",57,1302281.676961,"11262","5","201509021617","cngr","correct",57
1,0.378237,2,2,3,0,NA,"020",58,1302283.672019,"11262","5","201509021617","cngr","correct",58
1,0.427589,3,3,3,0,NA,"003",59,1302285.667079,"11262","5","201509021617","cngr","correct",59
1,0.42974,3,3,3,0,NA,"003",60,1302287.678934,"11262","5","201509021617","cngr","correct",60
1,0.348735,2,2,1,0,0,"020",1,1302308.685814,"11262","6","201509021619","nbk","correct",1
1,0.389485,1,1,1,0,0,"100",2,1302311.183826,"11262","6","201509021619","nbk","correct",2
1,1.109791,2,2,1,0,1,"XXX",3,1302313.681849,"11262","6","201509021619","nbk","correct",3
1,0.594351,2,2,1,0,0,"020",4,1302316.179873,"11262","6","201509021619","nbk","correct",4
1,0.481462,3,3,1,0,0,"003",5,1302318.677895,"11262","6","201509021619","nbk","correct",5
1,0.460537,2,2,1,0,1,"XXX",6,1302321.175911,"11262","6","201509021619","nbk","correct",6
1,0.840991,3,3,1,0,1,"XXX",7,1302323.673933,"11262","6","201509021619","nbk","correct",7
1,0.450114,2,2,1,0,0,"020",8,1302326.171954,"11262","6","201509021619","nbk","correct",8
1,0.350134,1,1,3,1,NA,"100",9,1302328.686771,"11262","6","201509021619","cngr","correct",9
1,0.400251,1,1,3,0,NA,"100",10,1302330.681829,"11262","6","201509021619","cngr","correct",10
1,0.419725,1,1,3,0,NA,"100",11,1302332.676879,"11262","6","201509021619","cngr","correct",11
1,0.376621,3,3,3,0,NA,"003",12,1302334.671956,"11262","6","201509021619","cngr","correct",12
1,0.379323,1,1,3,0,NA,"100",13,1302336.683788,"11262","6","201509021619","cngr","correct",13
1,1.046254,2,2,2,1,NA,"233",14,1302338.678865,"11262","6","201509021619","intf","correct",14
1,0.948115,3,3,2,0,NA,"131",15,1302340.97569,"11262","6","201509021619","intf","correct",15
-1,Inf,0,2,2,0,NA,"112",16,1302343.272536,"11262","6","201509021619","intf","noresp",16
1,0.728616,1,1,2,0,NA,"313",17,1302345.586157,"11262","6","201509021619","intf","correct",17
1,0.353092,2,2,3,1,NA,"020",18,1302347.883002,"11262","6","201509021619","cngr","correct",18
1,0.372525,3,3,3,0,NA,"003",19,1302349.87806,"11262","6","201509021619","cngr","correct",19
1,0.391655,3,3,3,0,NA,"003",20,1302351.873109,"11262","6","201509021619","cngr","correct",20
1,0.363292,3,3,3,0,NA,"003",21,1302353.884959,"11262","6","201509021619","cngr","correct",21
1,0.382137,3,3,3,0,NA,"003",22,1302355.88002,"11262","6","201509021619","cngr","correct",22
1,0.4626,2,2,3,0,NA,"020",23,1302357.875088,"11262","6","201509021619","cngr","correct",23
1,0.372292,3,3,3,0,NA,"003",24,1302359.886917,"11262","6","201509021619","cngr","correct",24
1,0.391431,2,2,3,0,NA,"020",25,1302361.881995,"11262","6","201509021619","cngr","correct",25
1,0.410702,1,1,1,1,0,"100",26,1302363.877046,"11262","6","201509021619","nbk","correct",26
1,0.390257,3,3,1,0,0,"003",27,1302366.375065,"11262","6","201509021619","nbk","correct",27
0,1.387404,2,1,1,0,1,"XXX",28,1302368.87309,"11262","6","201509021619","nbk","wrong",28
1,0.393255,1,1,1,0,0,"100",29,1302371.387893,"11262","6","201509021619","nbk","correct",29
1,0.834931,2,2,2,1,NA,"233",30,1302373.885913,"11262","6","201509021619","intf","correct",30
1,0.891666,2,2,2,0,NA,"112",31,1302376.18277,"11262","6","201509021619","intf","correct",31
1,0.701726,3,3,2,0,NA,"322",32,1302378.479596,"11262","6","201509021619","intf","correct",32
1,1.083476,3,3,2,0,NA,"131",33,1302380.776439,"11262","6","201509021619","intf","correct",33
1,0.707959,1,1,2,0,NA,"221",34,1302383.073272,"11262","6","201509021619","intf","correct",34
1,0.655919,2,2,2,0,NA,"112",35,1302385.386899,"11262","6","201509021619","intf","correct",35
1,0.959107,1,1,2,0,NA,"313",36,1302387.683733,"11262","6","201509021619","intf","correct",36
1,0.583995,2,2,2,0,NA,"233",37,1302389.980569,"11262","6","201509021619","intf","correct",37
